SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds
COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,C25H19NO3,381.136493468,6.235600000000004,0,4,44.49000000000001,5
CC(C)c1ccccc1-c1ncc2[nH]c(=O)n(Cc3ccc(cc3)C(=O)N3CCOC[C@H]3C)c2n1,C27H29N5O3,471.227039788,3.819200000000003,1,6,93.11,5
FC(F)(F)Oc1ccc(cc1)-n1cc(Cc2ccc(cc2)C(=O)Nc2nnn[nH]2)c(n1)C1CCCCC1,C25H24F3N7O2,511.1943576680001,5.174800000000003,2,7,110.61,7
Cn1nc(-c2ccccc2Cl)c2c1nnc1c(F)cc(F)cc21,C16H9ClF2N4,330.048380408,4.115100000000002,0,4,43.6,1
Cc1cccc(Cl)c1C(=O)NCC(N1CCc2ccccc2C1)c1cncs1,C22H22ClN3OS,411.117211004,4.634320000000003,1,4,45.230000000000004,5
Clc1ccc(Cn2nc(-c3ccccc3Cl)c3ccc(cc23)C(=O)NC2CCS(=O)(=O)C2)cc1,C25H21Cl2N3O3S,513.0680678919999,4.975300000000004,1,5,81.06,5
CNC(=O)c1c(oc2cc(N(c3ccc(B(O)O)c(Cl)c3)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1,C26H23BClFN2O6S,556.104243756,3.906800000000003,3,6,120.08000000000001,7
Clc1ccc2n(-c3ccccc3)c3nc(=O)[nH]c(=O)c3cc2c1,C17H10ClN3O2,323.04615423999996,2.8322000000000003,1,4,67.75,1
Cc1cc(no1)C(=O)Nc1cc(C)n(Cc2ccc(Cl)cc2)n1,C16H15ClN4O2,330.0883534000001,3.4419400000000016,1,5,72.95,4
O=C1N(Cc2cccc(c2)-c2ccccc2)CCCC11CCN(CC1)c1cnc2ccccc2n1,C30H30N4O,462.24196158000007,5.706000000000006,0,4,49.330000000000005,4
Cc1ccc(cc1)-c1nc2cc(C)ccc2o1,C15H13NO,223.099714036,4.111640000000002,0,2,26.03,1
CN(C)c1ccc(Nc2nccc(n2)-c2sc(C)nc2C)cc1,C17H19N5S,325.136116608,4.0265400000000025,1,6,53.94,4
CSc1ccc(\C=C2/NC(=O)NC2=O)cc1,C11H10N2O2S,234.04629856,1.5888,2,3,58.2,2
C[C@H](N)C(=O)N1C[C@@H](Cl)C[C@H]1B(O)O,C7H14BClN2O3,220.07860038799998,-1.446099999999999,3,4,86.79,2
Cc1ncsc1C(=O)N(Cc1cc(=O)[nH]c2c(F)cccc12)c1ccccc1Cl,C21H15ClFN3O2S,427.05575362,4.932520000000003,1,4,66.06,4
Cc1ncc(c(OC[C@H]2C[C@@H]2c2ccc(OC(F)F)cn2)n1)-c1ccn(C)c(=O)c1,C21H20F2N4O3,414.1503469400001,3.329620000000001,0,7,79.13,7
Cn1ccc2ncc(nc12)-c1cccnc1N[C@H]1CCCN(C1)S(C)(=O)=O,C18H22N6O2S,386.1524949439999,1.8661999999999999,1,7,93.00999999999999,4
C[C@@](C(=O)NCC1(O)COC1)(c1ccccc1)n1ncc2c1nc(N)n1nc(nc21)-c1ccco1,C23H22N8O4,474.1764011840001,0.9571999999999997,3,11,158.61999999999995,6
CC(C)CC(O)CN1CCCN(C1=O)c1cccc2n(ncc12)-c1ccccc1F,C23H27FN4O2,410.211804324,4.203700000000004,1,4,61.6,6
Clc1ccc(C[C@@H](NC(=O)C2Cc3ccccc3CN2)C(=O)N2CCN(CC2)C2CCCCC2)cc1,C29H37ClN4O2,508.26050410400006,3.5587000000000018,2,4,64.68,6
C1CC2CCC1c1c(Oc3cccnc3)nn3c(nnc3c21)-c1ccccc1,C22H19N5O,369.158960228,4.733400000000004,0,6,65.2,3
OC(=O)CCCCOc1ccc(nc1)-c1ccn[nH]1,C13H15N3O3,261.11134134,2.1054,2,4,88.1,7
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3ccc(cc3NC(=O)C=C)N3CCN(CC3)C(C)=O)ncn2)c1Cl,C29H32Cl2N8O5,642.1872714839999,5.005500000000004,3,9,141.26,9
CCCCS(=O)(=O)N(C)[C@H]1CCN2CCc3ccccc3[C@H]2C1,C18H28N2O2S,336.187149136,2.8099000000000007,0,3,40.620000000000005,5
Cc1cc(C)cc(c1)S(=O)(=O)c1c([nH]c2ccc(Cl)cc12)C(=O)NCCOc1ccccc1,C25H23ClN2O4S,482.106705896,5.079740000000005,2,4,88.26,7
CCOc1ccc(C)nc1C(=O)N1C2CCC1C(COc1ccc(cn1)C(F)(F)F)C2,C22H24F3N3O3,435.17697628800005,4.274620000000003,0,5,64.55,6
COc1cccc(c1)C(=O)NCCCN1CCN(CC1)c1ccccc1OC,C22H29N3O3,383.22089178799996,2.645900000000001,1,5,54.040000000000006,8
CC1(C)[C@H]2C[C@@H]1[C@]1(C)OB(O[C@@H]1C2)[C@H](CCCCN)NC(=O)Cn1nc(CC#N)nc1Cc1ccccc1[N+]([O-])=O,C28H38BN7O5,563.3027477160001,2.7244800000000016,2,10,171.22000000000003,12
CCCCc1nn(CC(OCCC)c2ccccc2)c(=O)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,C31H35N7O2,537.2852233600001,5.450700000000005,1,8,103.51000000000002,13
NC(N)=NN=Cc1ccc(Cl)c(c1)C(F)(F)F,C9H8ClF3N4,264.038958596,1.9661000000000002,2,2,76.76,2
CC(C)NC(=O)c1cccc(c1)-c1cc(n[nH]1)-c1ccc(CNC2CC2)cc1,C23H26N4O,374.210661452,4.133900000000002,3,3,69.81,7
Fc1ccc(Cn2cccc(C(=O)NCC(=O)Nc3ccc4NC(=O)Cc4c3)c2=O)cc1F,C23H18F2N4O4,452.12961149599994,2.0379,3,5,109.29999999999998,6
O=C1CCc2ccc(OCCCCCCN3CCCCC3)cc2N1,C20H30N2O2,330.23072820000004,3.996400000000003,1,3,41.57,8
CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,C20H25NO2S,343.16060004,3.5241000000000025,1,4,40.540000000000006,8
CC(N1CCN(Cc2cc(F)c(cc2C2CC2)C(N)=O)CC1)c1cc(Cl)cc(Cl)c1,C23H26Cl2FN3O,449.143696032,4.987600000000004,1,3,49.57,6
Cn1cc(C2=C(Sc3ccccc3)C(=O)NC2=O)c2ccccc12,C19H14N2O2S,334.077598688,3.3381000000000007,1,4,51.1,3
COc1ccccc1CCCNCC1COC(O1)(c1ccccc1)c1ccccc1,C26H29NO3,403.214743788,4.534100000000004,1,4,39.72,9
CCCCCCCCCCCCN1[C@@H](CC(O)=O)c2cc(ccc2S1(=O)=O)C(F)(F)F,C22H32F3NO4S,463.200414164,6.146400000000007,1,3,74.68,13
NCCCn1nc(C(N)=O)c2CCc3cnc(Nc4ccccc4)nc3-c12,C19H21N7O,363.180758292,1.6299999999999997,3,7,124.74000000000001,6
OC(=O)C(F)(F)F.NCCCCCC1(CCCCCCCP1(O)=O)C(O)=O,C16H29F3NO6P,419.16845893799996,3.5868000000000024,4,4,137.92000000000002,6
COc1ccc(cc1)-c1ccc(C(=O)N[C@@H]([C@@H](C)OC(C)(C)C)C(O)=O)c(NC(=O)Nc2c(C)cc(C)cc2C)c1,C32H39N3O6,561.2838859679999,6.318060000000005,4,5,125.99000000000001,9
CC(C)OC(=O)CSc1nc2cc3OCOc3cc2cc1C#N,C16H14N2O4S,330.06742792800003,2.8788800000000014,0,7,81.44,4
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCN(C1)S(=O)(=O)C=C)-c1cncnc1,C43H55N9O7S2,873.3665871,4.168300000000005,2,13,189.02999999999997,9
CCCc1nc(CC)c(C(=O)OCCCC(=O)Nc2ccccc2)n1Cc1ccc(cc1F)-c1ccccc1S(=O)(=O)NC(=O)OCCC(C)C,C38H45FN4O7S,720.2992990000001,7.289100000000008,2,9,145.68999999999997,17
Cc1cc(Oc2ccccc2)ccc1-n1c2ccnc3sc(C(=O)N[C@@H]4CCCN(C4)C(=O)[C@H]4CCN4)c([nH]c1=O)c23,C31H30N6O4S,582.2049244400001,5.163320000000003,3,7,115.9,6
Oc1cc(cc(O)c1O)-c1coc2cc(O)c(O)c(O)c2c1=O,C15H10O8,318.03756727999996,1.6936000000000004,6,8,151.59,1
Cn1ccnc1C(=O)NCC(C)(C)CN(C1=NS(=O)(=O)c2cc(F)ccc12)c1ccccc1,C23H24FN5O3S,469.15838884799996,2.970900000000001,1,6,96.66,6
C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CCN(CC3)S(C)(=O)=O)c2c(=O)n1-c1ccccc1,C32H31N7O4S,609.2158234719999,3.1297000000000024,2,9,144.69,5
COc1ccc(CCNc2cc(nc(OC)n2)-c2ccc(cc2)N(C)C)cc1,C22H26N4O2,378.205576072,3.881400000000003,1,6,59.51,8
Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,C24H26ClFN4O,440.17791735199995,4.627600000000004,1,3,40.51,5
Oc1ccc(CCC(=O)NCc2ccc(cc2)C(F)(F)F)cc1O,C17H16F3NO3,339.108228032,3.365600000000002,3,3,69.56,5
CCc1nc2ccc(cn2c1N(C)c1nc(cs1)-c1ccc(F)cc1)C1CCN(CC(=O)N2CCC(CO)C2)CC1,C31H37FN6O2S,576.268273644,4.947400000000006,1,8,77.21000000000001,8
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CN1CCC[C@@H]1CO)-c1cc(C)nc(C)c1,C30H40N4O2,488.31512652,5.132840000000006,2,4,72.46000000000001,6
Clc1ccc(cc1)C1CCN(CCCC(=O)c2ccc3CCN(CCc3c2)C(=O)c2ccccc2)CC1,C32H35ClN2O2,514.23870604,6.423500000000006,0,3,40.620000000000005,7
CCCCc1ccc(CN(CCCCOCC(O)=O)S(C)(=O)=O)cc1,C18H29NO5S,371.17664402799994,2.672200000000001,1,4,83.91,13
Cc1cc(C)cc(C[C@H]2CCCCN2C(=O)CN2c3ccccc3-n3c(nnc3-c3ccccc3)[C@H](Cc3n[nH]c4ccccc34)C2=O)c1,C40H39N7O2,649.3165234880001,6.724140000000007,1,6,100.00999999999999,7
OC(=O)c1ccc(cc1)-n1cccc1C=NNC(=O)c1cc2cc(Br)ccc2o1,C21H14BrN3O4,451.016768028,4.448100000000003,2,5,96.83,5
Cc1nn(cc1Nc1ncc(Cl)c(OCC2COC2)n1)C(C)(C)C#N,C16H19ClN6O2,362.12580152800007,2.6624000000000008,1,8,97.88,6
Clc1cccc(c1)N1CCN(CCCCN2C(=O)C[C@H](NC(=O)C34CC5CC(CC(C5)C3)C4)C2=O)CC1,C29H39ClN4O3,526.271068788,3.702300000000003,1,5,72.96000000000001,8
Oc1c2C(=O)N3CN([C@H]4c5ccccc5SCc5c(F)c(F)cc(OC\C=C/C33CC3)c45)n2ccc1=O,C27H21F2N3O4S,521.122083592,4.059900000000004,1,7,75.01,0
C(Oc1cccnc1)[C@@H]1CCN1,C9H12N2O,164.094963004,0.8222999999999998,1,3,34.15,3
CC(C)c1nc(SCc2ccc(cc2)-c2ccccc2C#N)c2ccccc2n1,C25H21N3S,395.14561867200007,6.584180000000005,0,4,49.57,5
CCCCCCCCCCCCNC(=O)Oc1ccc(cc1)C1=NCCS1,C22H34N2O2S,390.234099328,6.1893000000000065,1,4,50.69,13
COc1ccc(CNC(=O)c2cnc(CNS(=O)(=O)c3ccc(F)c(Cl)c3)cn2)cn1,C19H17ClFN5O4S,465.0673809240001,2.0812,2,7,123.16999999999999,8
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1,C26H30FN7O3,507.2394160400001,3.499900000000001,4,8,128.29,13
Cc1ccc2cc(sc2c1)C(=O)NC1(CCCC1)C(=O)N[C@@H](CCCN1CCN(CC1)C(=O)c1cccn1C)Cc1ccccc1,C37H45N5O3S,639.3243113000001,5.556520000000006,2,6,86.68,11
Cc1cc(C)nc(n1)N1CC2CN(CC2C1)C(=O)c1ccccc1-c1nccn1C,C23H26N6O,402.21680945200006,2.7023400000000013,0,6,67.15,3
NC1CNc2c(C(N)=O)c(nn2C1)-c1ccc(Oc2ccccc2)cc1,C19H19N5O2,349.15387484800004,2.1940999999999997,3,6,108.18999999999998,4
CCNc1ncc2c(n1)N(C)CCN(c1cccc(OC(CCNC)c3ccccn3)c1)C2=O,C25H31N7O2,461.25392323200003,3.1296000000000017,2,8,95.51000000000002,9
COC(=O)c1cc2NC(=O)\C(=C(/Nc3ccc(cc3)C(=O)N3CCN(CCO)CC3)c3ccccc3)c2cc1C,C31H32N4O5,540.237270124,3.464220000000002,3,7,111.21,7
CC(C)CNC(=O)N1C2CC1CN(C2)c1ccc(cn1)-c1cc(OCC(C)(C)O)cn2ncc(C#N)c12,C27H33N7O3,503.26448791600006,3.0461800000000014,2,8,119.02000000000001,7
Nc1ccc(cc1N1CCCCC1)N1CCCCC1,C16H25N3,259.2048478,3.2494000000000023,1,3,32.5,2
CCn1nc2CCCCc2c1Nc1nc(cs1)-c1ccc(c(OC)n1)-n1cnc(C)c1,C22H25N7OS,435.1841294200001,4.5466200000000025,1,9,82.67999999999999,6
OC(=O)C1=C(CCC1)C(=O)Nc1ccc(cc1)-c1ccccc1,C19H17NO3,307.120843404,3.8572000000000024,2,2,66.39999999999999,4
FC(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,C19H20F4N6,408.16855752000004,3.654700000000001,2,5,69.72999999999999,6
Oc1ccc(Nc2nc(NCCOCCOCCNC(=O)c3ccccc3)nc(Nc3ccc(cc3)C(=O)NCc3ccc(F)cc3)n2)cc1,C36H37FN8O5,680.287094504,5.008600000000003,6,11,171.64999999999998,18
CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)[N+](C)(C)C,C30H31N4O3+,495.23906727209004,4.840800000000004,1,5,57.42,2
Cc1ccc(cc1C)C(=O)Nc1ccc(cc1)[C@H]1CCCNC1,C20H24N2O,308.188863388,4.022740000000002,2,2,41.13,3
CCc1ccccc1NC(=O)C(Cc1cccnc1)C#N,C17H17N3O,279.137162164,2.9649800000000015,1,3,65.78,5
NS(=O)(=O)c1ccc(Nc2ccnc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1,C17H10F5N5O3S,459.04245128,2.8154000000000003,3,6,127.07000000000001,5
O[C@]1(CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1cccnn1,C24H28F3N5O3,491.21442441600004,2.2461,3,6,107.44999999999999,6
Fc1cccc(NC(=O)\C=C\c2ccccc2)c1,C15H12FNO,241.090292224,3.4776000000000016,1,1,29.1,3
COc1cc(cn2ncnc12)-c1[nH]c2ccc(nc2c1C(C)C)C1CCN(CC#N)CC1,C24H27N7O,429.22770848400006,4.107580000000003,1,7,95.13,5
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccc(C)cc3)nc2N(C)C)sc2CCCCc12,C24H28N4O3S2,484.160282756,5.630420000000005,2,8,83.55999999999999,7
CN1CCC(CC1)C(=O)N1N=CCC1c1ccccc1,C16H21N3O,271.168462292,2.2876000000000003,0,3,35.910000000000004,2
Cc1ccc(cc1)-c1c(cc(OC[C@@H]2CCNC2)c2nn(CCOc3ccccc3)c(=O)n12)-c1ccc(cc1)C#N,C33H31N5O3,545.2426898519999,5.077400000000005,1,8,93.57999999999998,9
CC(C)(C)Cn1cnc2ccc(nc12)-c1nc([nH]c1-c1ccc(F)cc1)-c1c(F)cccc1F,C26H22F3N5,461.18273036399995,6.618800000000005,1,4,59.39,4
COc1ccc(F)c(-c2nc(C(=O)Nc3cnc4[C@H](O)CCc4c3N3CCC[C@H](N)C3)c(N)s2)c1F,C24H26F2N6O3S,516.1755161320001,3.2335000000000003,4,9,139.62,5
CO[C@H](C(=O)N1CCN(CC1)c1ccc(cn1)-c1cc(cn2ncc(C#N)c12)-c1cnc(C)o1)c1ccccc1,C30H27N7O3,533.2175377240001,4.267700000000004,0,9,112.78999999999999,6
Cn1cc(cn1)-c1ccc2cnc(NC(=O)C3CCN(CC(C)(F)F)CC3)cc2c1,C22H25F2N5O,413.20271686,3.9410000000000034,1,5,63.050000000000004,5
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,C19H23ClN2,314.154976416,4.528400000000004,0,2,6.48,4
Fc1ccc(cc1)S(=O)(NC(=O)Nc1c2CCCc2cc2CCCc12)=NC#N,C20H19FN4O2S,398.1212750680001,3.847780000000003,2,4,94.35,3
Cc1noc(NS(=O)(=O)c2sccc2C(=O)Cc2cc3OCOc3cc2C)c1Cl,C18H15ClN2O6S2,454.00600588,3.9612400000000028,1,8,107.73000000000002,6
CN1C2COCC1CC(C2)NC(=O)c1cn(-c2nccs2)c2ncc(F)cc12,C19H20FN5O2S,401.1321741,2.2125000000000004,1,7,72.28,3
C[C@H](Nc1nccc(NCCO)c1F)c1cc2cc(Cl)ccc2[nH]c1=O,C18H18ClFN4O2,376.110231716,3.2929000000000004,4,5,90.03999999999999,6
Clc1ccc(NC(=O)Nc2ccc(CCC3CCNC3)cc2)cc1,C19H22ClN3O,343.145140004,4.526100000000002,3,2,53.160000000000004,5
Oc1cc2ccccc2cc1C(=O)NN=Cc1ccncc1,C17H13N3O2,291.100776656,2.7043,2,4,74.58,3
Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,C17H14F3N3O2S,381.07588234799994,3.5139200000000006,1,4,77.98,3
CSCC[C@H](NC(=O)c1cccc2cc(NC[C@@H](N)CS)ccc12)C(O)=O,C19H25N3O3S2,407.13373365999996,2.4448999999999996,5,6,104.45000000000002,10
Nc1ncnc2n(nc(-c3cc4ccccc4[nH]3)c12)C1CC[C@@H](CC1)NC(=O)C1CC1,C23H25N7O,415.21205842,3.5667000000000018,3,6,114.50999999999999,4
Cl.Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)[C@H](CC[C@@]35O)NC(=O)c1ccoc1,C25H29ClN2O5,472.17649970799994,2.7697000000000003,3,6,95.17,4
NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)NCC(O)=O,C15H17N5O6S,395.089954264,-1.4009999999999985,5,6,184.33999999999997,8
OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c1cc2cc(Cl)ccc2[nH]1,C20H16ClN3O4,397.082933672,2.5935999999999995,3,3,102.5,4
Cc1ccc(C(O)=O)c(C)c1NC(=O)c1cc(cc2ccccc12)-c1cccc(Cl)c1,C26H20ClNO3,429.11317118,6.727540000000004,2,2,66.4,4
NC(=O)c1ccc(Nc2nnc(-c3ccc(O)cc3)c3ccccc23)cc1,C21H16N4O2,356.127325752,3.844900000000001,3,5,101.13000000000001,4
Oc1ccc2C(=C(CCc2c1)c1ccc(Cl)cc1Cl)c1ccc(O[C@H]2CCN(CCCF)C2)cc1,C29H28Cl2FNO2,511.148112716,7.417000000000007,1,3,32.7,7
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N2)[C@@H](C)O,C63H96N20O18S2,1484.6652882319993,-7.3732599999999895,20,21,582.5899999999998,16
Cn1nc(nc1C1(CC1)c1ccccc1)-c1cnc(N)c(n1)-n1cnc2ccccc12,C23H20N8,408.18109264000003,3.2731000000000012,1,8,100.33,4
OC(=O)c1cccc(c1)-c1ncccc1-c1cc(Cl)ccc1OCc1ccccc1,C25H18ClNO3,415.09752111599994,6.346200000000004,1,3,59.42,6
OCCC(N1CCC(CC1)=C(c1ccccc1)c1ccccc1)C(=O)NCc1ccc(F)cc1,C29H31FN2O2,458.236956452,4.7908000000000035,2,3,52.57,8
CCCCCCCCCCC#CC(O)c1ccccc1-c1ccc(Sc2ccc(OCCCCCC)cc2)c(c1)S([O-])(=O)=O,C37H47O5S2-,635.28704018391,9.935599999999997,1,6,86.66,19
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)c(F)cc2n1,C19H13F2N5O,365.1088164760001,2.968400000000001,2,5,93.78999999999999,3
COc1cccc2nc(oc12)C(=O)[C@H](CC(O)=O)NC(=O)c1ccc(CNS(=O)(=O)c2ccc(O)c(c2)C(O)=O)nc1,C26H22N4O11S,598.1005785240001,1.5696999999999994,5,11,235.31999999999994,12
Cc1cc2CSc3c(nn(c3-c2cc1F)-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,C18H13F4N3O2S2,443.038531536,4.258720000000002,1,5,77.98,2
CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc1cc(O)ccc21)C#CC,C19H24O3,300.17254462799997,2.5115000000000007,3,3,60.69,1
O=C(Nc1ccc(cc1)-c1n[nH]c(=O)c2ccccc12)c1cnn2cc(OCCN3CCOCC3)ccc12,C28H26N6O4,510.201553312,3.201100000000001,2,8,113.85,7
CC1CN(CCN2CCC(CC2)c2noc3ccccc23)C(=O)c2ccn(C)c12,C23H28N4O2,392.221226136,3.6052000000000026,0,5,54.510000000000005,4
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,C19H23N5O3,369.18008959599996,2.740520000000001,3,8,117.54,6
OC(CC1c2cc(F)ccc2-c2cncn12)C12CC3CC(CC(C3)C1)C2,C22H25FN2O,352.19509164,4.559400000000004,1,3,38.050000000000004,3
CN1CCc2cc(Br)c(O)cc2C(C1)c1ccccc1,C17H18BrNO,331.057176296,3.7745000000000024,1,2,23.47,1
Cc1cc(cc(C)n1)-c1nnc(N)nc1-c1ccccc1,C16H15N5,277.13274548,2.799640000000001,1,5,77.58,2
FCCNC[C@H]1CC[C@@H](CC1)c1nnn2cnc3[nH]ccc3c12,C16H21FN6,316.181172892,2.4385000000000003,2,5,70.9,5
CCOC(=O)Cc1csc(NC(=O)c2sc3nc4cc(C)ccc4cc3c2N)n1,C20H18N4O3S2,426.0820324360001,4.154520000000002,2,8,107.19999999999999,5
COc1cccc(Nc2ccc([N+]([O-])=O)c3[nH]c(cc23)C(=O)NS(=O)(=O)c2cccc(OC)c2)c1,C23H20N4O7S,496.10526997999995,3.9556000000000022,3,8,152.65999999999997,8
CCCCN(CC)c1nc(C)nc2n(-c3ccc(cc3Br)C(C)C)c(=S)sc12,C21H27BrN4S2,478.0860509640001,7.032210000000005,0,6,33.95,7
O=C(Nc1nc2ccccc2n2n1nc(-c1ccccc1)c2=O)c1ccccc1,C22H15N5O2,381.12257472,3.2615000000000016,1,6,80.77000000000001,3
CS(=O)(=O)c1cccc(c1)-c1ccc(s1)C(=O)c1cc(F)c(F)c(O)c1F,C18H11F3O4S2,412.00508549200003,4.172500000000002,1,5,71.44,4
FC(F)Oc1ccc(NC(=O)NC2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cn1,C29H24Cl2F2N8O2,624.1367338080001,6.576200000000005,2,8,110.09,7
O=S1(=O)CCC(CC1)Oc1ccc(cc1C#N)-c1ncnc(Nc2ccc(cc2)N2CCN(CC2)C2COC2)n1,C28H31N7O4S,561.215823472,2.630680000000001,1,11,133.57,7
COc1cc2CC[C@H](NC(=O)c3ccc(cc3)C(=O)Nc3cc(ccc3N)-c3cccs3)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,C38H35N3O7S,677.21957146,6.728500000000007,3,9,138.20999999999998,9
CC1Cc2ccccc2N1CC(=O)N1CCCCC1,C16H22N2O,258.173213324,2.450100000000001,0,2,23.550000000000004,2
OCC(O)CO\N=C1\C(\Nc2ccccc\12)=C1\C(=O)Nc2ccccc12,C19H17N3O4,351.12190602400005,1.5494,4,6,103.18,4
COc1ccc(cc1)S(=O)(=O)N1CCN(CC1C(=O)NO)C(=O)NCCc1ccccc1,C21H26N4O6S,462.15730555199997,0.8278000000000013,3,6,128.28000000000003,7
C[n+]1cc2c3OCOc3ccc2c2ccc3cc4OCOc4cc3c12,C20H14NO4+,332.09173434809,3.4281000000000024,0,4,40.8,0
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N,C24H29N5O4,451.22195440800004,1.9996799999999995,4,5,136.10999999999999,9
CCCCCCCCCCCCCCCC(=O)c1c(O)oc(CO)c1O,C21H36O5,368.2562742519999,5.847100000000008,3,5,90.9,16
C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@](O)(CC[C@]4(C)[C@H]3CC[C@]12C)C(F)(F)F,C28H47F3O2,472.352815404,7.51600000000001,2,2,40.46,5
CN1C(=S)NC(=O)\C(=C/c2ccc(o2)N2CCCCCC2)C1=O,C16H19N3O3S,333.114712468,1.9164999999999999,1,5,65.79,2
CN1c2ccc(cc2N(C)S1(=O)=O)-n1cc(C(O)=O)c(=O)n(Cc2cccc(Cl)c2C(F)(F)F)c1=O,C21H16ClF3N4O6S,544.043117572,2.5487,1,7,121.91999999999999,4
Clc1cc(ccc1NC1CCN(Cc2ccccc2)C1)S(=O)(=O)Nc1ncns1,C19H20ClN5O2S2,449.07469456,3.678700000000001,2,7,87.22000000000001,7
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)NCCOCCOCCOCCNC(=O)CCC1=[N+]2C(C=C1)=Cc1c(C)cc(C)n1[B-]2(F)F,C49H54BF2N7O7,901.4145839079999,6.389440000000007,3,11,134.18,17
CCn1c(nc2c(ncnc12)-c1ccc2NC(=O)C(C)(NCC3(F)COC3)c2c1)-c1cnc(C)nc1,C25H25FN8O2,488.20845026000006,2.774020000000001,2,9,119.74000000000001,6
Nc1nc(N)c2nc(-c3cccc(O)c3)c(nc2n1)-c1cccc(O)c1,C18H14N6O2,346.11782368799993,2.3294000000000006,4,8,144.06,2
C=CC(=O)N1CC[C@@]2(C[C@@H](C2)n2c(NC(=O)c3ccc(s3)-c3cnco3)nc3ccccc23)C1,C25H23N5O3S,473.15216059600004,4.7447000000000035,1,7,93.26,5
CCCCCCCCCCCCCCCC(=O)N[C@@H](COC1OC(COS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OCc2ccccc2)C1OCc1ccccc1)[C@H](OCc1ccccc1)\C=C\CCCCCCCCCCCCC,C61H93NO14S2-2,1127.6048458158198,13.029699999999982,1,14,208.10999999999996,46
CC(C)CN(Cc1cc(Cl)c2OCC(F)(F)COc2c1)C(=O)C1CCN(Cc2cccc3cc[nH]c23)C1,C28H32ClF2N3O3,531.210026004,5.734500000000005,1,4,57.800000000000004,7
CO\N=C1\CCN(C1)c1nc(cc2ncn(C)c(=O)c12)-c1ccc(cc1)N1CCOCC1,C23H26N6O3,434.206638692,2.0446,0,9,85.08,4
C[C@H](NC(=O)\C=C\c1ccccc1)C(=O)NCCc1c[nH]c2ccccc12,C22H23N3O2,361.17902697600005,3.0447000000000015,3,2,73.99000000000001,7
OC(=O)c1ccc(CN2\C(S\C(=C/c3ccc4ccccc4c3)C2=O)=N\c2ccccc2)cc1,C28H20N2O3S,464.1194635,6.3422000000000045,1,4,69.97,5
